Date,Health_District,Age_Group,Cases,Hospitalized,Deaths,State
2020-07-11,Eastern Shore,60-69,179,29,8,Virginia
2020-07-11,Lord Fairfax,70-79,137,41,17,Virginia
2020-07-11,New River,30-39,35,1,0,Virginia
2020-07-11,Chesapeake,10-19,64,1,0,Virginia
2020-07-11,Hampton,40-49,73,5,0,Virginia
2020-07-11,Peninsula,Missing,12,0,0,Virginia
2020-07-11,Henrico,70-79,216,48,42,Virginia
2020-07-11,Western Tidewater,20-29,131,3,0,Virginia
2020-07-11,Peninsula,0-9,46,0,0,Virginia
2020-07-11,Loudoun,40-49,846,48,1,Virginia
2020-07-11,Pittsylvania-Danville,30-39,42,1,0,Virginia
2020-07-11,Loudoun,20-29,715,6,0,Virginia
2020-07-11,Crater,60-69,246,47,15,Virginia
2020-07-11,Loudoun,80+,192,50,71,Virginia
2020-07-11,Arlington,80+,203,84,69,Virginia
2020-07-11,Virginia Beach,10-19,97,0,0,Virginia
2020-07-11,Mount Rogers,80+,79,26,21,Virginia
2020-07-11,Eastern Shore,80+,50,22,18,Virginia
2020-07-11,Crater,10-19,62,0,0,Virginia
2020-07-11,Lenowisco,30-39,8,1,1,Virginia
2020-07-11,Norfolk,Missing,21,1,0,Virginia
2020-07-11,Henrico,Missing,33,1,1,Virginia
2020-07-11,New River,40-49,43,1,0,Virginia
2020-07-11,Central Virginia,0-9,7,0,0,Virginia
2020-07-11,New River,70-79,19,8,4,Virginia
2020-07-11,Loudoun,0-9,159,3,0,Virginia
2020-07-11,Central Virginia,70-79,25,4,2,Virginia
2020-07-11,Southside,0-9,6,0,0,Virginia
2020-07-11,Three Rivers,40-49,164,12,2,Virginia
2020-07-11,Chickahominy,30-39,97,2,0,Virginia
2020-07-11,Central Shenandoah,60-69,278,47,11,Virginia
2020-07-11,Western Tidewater,60-69,153,18,6,Virginia
2020-07-11,Cumberland Plateau,30-39,15,0,0,Virginia
2020-07-11,Portsmouth,10-19,34,0,0,Virginia
2020-07-11,Chesterfield,Missing,88,0,0,Virginia
2020-07-11,Alexandria,40-49,451,38,0,Virginia
2020-07-11,Thomas Jefferson,70-79,77,21,5,Virginia
2020-07-11,Three Rivers,30-39,171,3,0,Virginia
2020-07-11,Western Tidewater,70-79,98,22,19,Virginia
2020-07-11,Arlington,60-69,289,80,19,Virginia
2020-07-11,Cumberland Plateau,10-19,24,0,0,Virginia
2020-07-11,West Piedmont,30-39,98,3,0,Virginia
2020-07-11,Peninsula,10-19,74,1,0,Virginia
2020-07-11,Lenowisco,10-19,8,0,0,Virginia
2020-07-11,Norfolk,0-9,52,2,0,Virginia
2020-07-11,Cumberland Plateau,40-49,18,0,0,Virginia
2020-07-11,Eastern Shore,10-19,59,1,0,Virginia
2020-07-11,Mount Rogers,10-19,65,0,0,Virginia
2020-07-11,Rappahannock Rapidan,0-9,78,1,0,Virginia
2020-07-11,Three Rivers,0-9,10,1,0,Virginia
2020-07-11,Henrico,40-49,423,26,2,Virginia
2020-07-11,Alexandria,50-59,314,51,10,Virginia
2020-07-11,Arlington,0-9,52,2,0,Virginia
2020-07-11,Chickahominy,Missing,15,0,0,Virginia
2020-07-11,New River,20-29,77,0,0,Virginia
2020-07-11,Virginia Beach,20-29,484,9,0,Virginia
2020-07-11,Chesapeake,50-59,186,26,1,Virginia
2020-07-11,Alleghany,80+,43,8,6,Virginia
2020-07-11,Fairfax,10-19,910,26,0,Virginia
2020-07-11,Chesapeake,60-69,134,32,5,Virginia
2020-07-11,West Piedmont,Missing,0,0,0,Virginia
2020-07-11,Peninsula,80+,58,24,15,Virginia
2020-07-11,Crater,40-49,237,15,1,Virginia
2020-07-11,Chesapeake,40-49,189,27,1,Virginia
2020-07-11,Thomas Jefferson,20-29,213,2,0,Virginia
2020-07-11,Lord Fairfax,20-29,372,5,0,Virginia
2020-07-11,Norfolk,20-29,472,5,0,Virginia
2020-07-11,Arlington,30-39,472,43,0,Virginia
2020-07-11,West Piedmont,60-69,66,8,0,Virginia
2020-07-11,Henrico,50-59,361,39,8,Virginia
2020-07-11,West Piedmont,50-59,113,15,1,Virginia
2020-07-11,Cumberland Plateau,20-29,9,0,0,Virginia
2020-07-11,Alexandria,70-79,104,38,19,Virginia
2020-07-11,Portsmouth,20-29,151,9,0,Virginia
2020-07-11,Western Tidewater,30-39,151,9,0,Virginia
2020-07-11,Central Shenandoah,0-9,59,0,0,Virginia
2020-07-11,Henrico,80+,323,66,86,Virginia
2020-07-11,Alexandria,0-9,137,2,0,Virginia
2020-07-11,Pittsylvania-Danville,40-49,62,6,0,Virginia
2020-07-11,Henrico,20-29,413,15,0,Virginia
2020-07-11,Roanoke,60-69,39,3,0,Virginia
2020-07-11,Peninsula,30-39,236,7,1,Virginia
2020-07-11,Alleghany,60-69,68,7,1,Virginia
2020-07-11,Prince William,70-79,318,98,44,Virginia
2020-07-11,Norfolk,60-69,145,31,2,Virginia
2020-07-11,Southside,40-49,63,5,0,Virginia
2020-07-11,Chesterfield,30-39,669,11,0,Virginia
2020-07-11,Loudoun,70-79,144,46,18,Virginia
2020-07-11,Central Virginia,40-49,73,0,0,Virginia
2020-07-11,New River,Missing,0,0,0,Virginia
2020-07-11,Chickahominy,20-29,107,1,0,Virginia
2020-07-11,New River,0-9,8,0,0,Virginia
2020-07-11,Cumberland Plateau,0-9,2,0,0,Virginia
2020-07-11,Three Rivers,70-79,37,8,5,Virginia
2020-07-11,Rappahannock Rapidan,40-49,316,19,2,Virginia
2020-07-11,Hampton,0-9,16,0,0,Virginia
2020-07-11,Piedmont,50-59,198,23,1,Virginia
2020-07-11,Rappahannock,20-29,463,13,0,Virginia
2020-07-11,West Piedmont,20-29,93,1,0,Virginia
2020-07-11,Arlington,70-79,176,72,33,Virginia
2020-07-11,Virginia Beach,0-9,46,0,0,Virginia
2020-07-11,Lenowisco,50-59,17,5,0,Virginia
2020-07-11,Chesapeake,70-79,78,29,3,Virginia
2020-07-11,Western Tidewater,80+,146,26,33,Virginia
2020-07-11,Thomas Jefferson,10-19,87,1,0,Virginia
2020-07-11,Richmond,40-49,398,29,3,Virginia
2020-07-11,Lord Fairfax,50-59,358,27,2,Virginia
2020-07-11,Lord Fairfax,10-19,154,1,0,Virginia
2020-07-11,Rappahannock Rapidan,10-19,135,3,0,Virginia
2020-07-11,Crater,50-59,297,32,3,Virginia
2020-07-11,Arlington,Missing,11,1,0,Virginia
2020-07-11,Roanoke,50-59,51,1,0,Virginia
2020-07-11,Rappahannock,10-19,249,3,0,Virginia
2020-07-11,Roanoke,10-19,62,0,0,Virginia
2020-07-11,Eastern Shore,Missing,6,0,0,Virginia
2020-07-11,Mount Rogers,Missing,1,0,0,Virginia
2020-07-11,Prince William,60-69,797,166,42,Virginia
2020-07-11,Alleghany,70-79,59,7,7,Virginia
2020-07-11,Crater,20-29,259,7,0,Virginia
2020-07-11,Loudoun,60-69,260,50,6,Virginia
2020-07-11,Fairfax,0-9,503,18,0,Virginia
2020-07-11,Roanoke,Missing,4,0,0,Virginia
2020-07-11,Alexandria,20-29,397,10,1,Virginia
2020-07-11,Portsmouth,70-79,34,12,5,Virginia
2020-07-11,Alleghany,30-39,81,2,0,Virginia
2020-07-11,Prince William,20-29,1738,54,0,Virginia
2020-07-11,Southside,70-79,63,10,13,Virginia
2020-07-11,Piedmont,Missing,1,0,0,Virginia
2020-07-11,Rappahannock,0-9,117,2,0,Virginia
2020-07-11,Henrico,30-39,497,18,0,Virginia
2020-07-11,Prince William,10-19,819,8,0,Virginia
2020-07-11,Chickahominy,10-19,46,0,0,Virginia
2020-07-11,Lord Fairfax,0-9,66,2,0,Virginia
2020-07-11,Central Virginia,Missing,3,0,0,Virginia
2020-07-11,Fairfax,60-69,1459,317,63,Virginia
2020-07-11,Hampton,20-29,113,2,0,Virginia
2020-07-11,Central Shenandoah,40-49,375,14,0,Virginia
2020-07-11,Pittsylvania-Danville,0-9,11,0,0,Virginia
2020-07-11,Crater,30-39,294,7,0,Virginia
2020-07-11,Virginia Beach,70-79,92,27,7,Virginia
2020-07-11,Virginia Beach,30-39,333,13,0,Virginia
2020-07-11,Piedmont,0-9,23,0,0,Virginia
2020-07-11,Central Shenandoah,30-39,339,6,0,Virginia
2020-07-11,Hampton,50-59,60,9,1,Virginia
2020-07-11,Peninsula,70-79,99,38,12,Virginia
2020-07-11,Arlington,20-29,470,21,0,Virginia
2020-07-11,West Piedmont,70-79,31,12,4,Virginia
2020-07-11,Richmond,20-29,519,16,0,Virginia
2020-07-11,Roanoke,0-9,17,0,0,Virginia
2020-07-11,Hampton,30-39,93,3,0,Virginia
2020-07-11,Thomas Jefferson,30-39,238,7,0,Virginia
2020-07-11,Western Tidewater,40-49,131,5,2,Virginia
2020-07-11,Richmond,50-59,307,54,1,Virginia
2020-07-11,Western Tidewater,50-59,171,13,4,Virginia
2020-07-11,Crater,Missing,9,0,0,Virginia
2020-07-11,Chesterfield,0-9,124,0,0,Virginia
2020-07-11,Central Shenandoah,10-19,124,1,0,Virginia
2020-07-11,Crater,0-9,29,1,0,Virginia
2020-07-11,Fairfax,70-79,681,246,110,Virginia
2020-07-11,Rappahannock,80+,96,33,19,Virginia
2020-07-11,Alexandria,10-19,180,4,0,Virginia
2020-07-11,Portsmouth,40-49,90,7,0,Virginia
2020-07-11,Three Rivers,50-59,110,9,1,Virginia
2020-07-11,Alleghany,Missing,2,0,0,Virginia
2020-07-11,Alexandria,30-39,560,31,0,Virginia
2020-07-11,Southside,Missing,0,0,0,Virginia
2020-07-11,Portsmouth,60-69,72,19,6,Virginia
2020-07-11,Roanoke,30-39,131,1,0,Virginia
2020-07-11,Three Rivers,60-69,77,13,1,Virginia
2020-07-11,Fairfax,50-59,2275,301,33,Virginia
2020-07-11,Portsmouth,50-59,97,21,2,Virginia
2020-07-11,Chickahominy,80+,82,34,26,Virginia
2020-07-11,Rappahannock Rapidan,50-59,229,29,2,Virginia
2020-07-11,Fairfax,80+,790,298,290,Virginia
2020-07-11,Hampton,Missing,12,0,0,Virginia
2020-07-11,Cumberland Plateau,80+,4,2,0,Virginia
2020-07-11,Alleghany,50-59,88,5,1,Virginia
2020-07-11,Prince William,40-49,2028,151,7,Virginia
2020-07-11,Fairfax,Missing,155,4,0,Virginia
2020-07-11,Virginia Beach,40-49,237,19,1,Virginia
2020-07-11,Richmond,Missing,20,0,0,Virginia
2020-07-11,Norfolk,40-49,198,14,1,Virginia
2020-07-11,Piedmont,80+,49,21,11,Virginia
2020-07-11,Virginia Beach,60-69,170,20,1,Virginia
2020-07-11,West Piedmont,40-49,104,8,2,Virginia
2020-07-11,Arlington,10-19,113,5,0,Virginia
2020-07-11,Lenowisco,0-9,3,0,0,Virginia
2020-07-11,Pittsylvania-Danville,50-59,61,12,0,Virginia
2020-07-11,Virginia Beach,50-59,209,18,0,Virginia
2020-07-11,Chesapeake,Missing,26,1,0,Virginia
2020-07-11,Central Shenandoah,80+,116,29,16,Virginia
2020-07-11,Thomas Jefferson,40-49,192,15,0,Virginia
2020-07-11,Rappahannock Rapidan,60-69,126,17,4,Virginia
2020-07-11,Norfolk,30-39,300,15,1,Virginia
2020-07-11,Rappahannock Rapidan,Missing,8,0,0,Virginia
2020-07-11,Lord Fairfax,80+,153,37,40,Virginia
2020-07-11,Three Rivers,10-19,36,0,0,Virginia
2020-07-11,Piedmont,40-49,200,11,0,Virginia
2020-07-11,Norfolk,80+,43,11,5,Virginia
2020-07-11,Peninsula,20-29,287,1,0,Virginia
2020-07-11,Norfolk,50-59,174,23,3,Virginia
2020-07-11,Thomas Jefferson,50-59,148,12,2,Virginia
2020-07-11,Richmond,70-79,87,37,14,Virginia
2020-07-11,Chesterfield,70-79,133,25,20,Virginia
2020-07-11,Piedmont,30-39,222,5,0,Virginia
2020-07-11,Prince William,30-39,1816,93,2,Virginia
2020-07-11,Alleghany,20-29,115,1,0,Virginia
2020-07-11,Alleghany,0-9,14,0,0,Virginia
2020-07-11,Mount Rogers,40-49,122,3,1,Virginia
2020-07-11,Eastern Shore,40-49,247,10,2,Virginia
2020-07-11,Central Virginia,60-69,51,4,2,Virginia
2020-07-11,Richmond,10-19,200,2,0,Virginia
2020-07-11,Pittsylvania-Danville,60-69,40,10,1,Virginia
2020-07-11,Pittsylvania-Danville,Missing,0,0,0,Virginia
2020-07-11,Chesterfield,60-69,306,43,11,Virginia
2020-07-11,Southside,10-19,11,0,0,Virginia
2020-07-11,New River,80+,13,4,2,Virginia
2020-07-11,Central Virginia,50-59,76,2,2,Virginia
2020-07-11,Hampton,70-79,27,8,0,Virginia
2020-07-11,Pittsylvania-Danville,10-19,17,0,0,Virginia
2020-07-11,Richmond,60-69,215,48,6,Virginia
2020-07-11,Chickahominy,40-49,99,12,1,Virginia
2020-07-11,Three Rivers,80+,36,8,4,Virginia
2020-07-11,Rappahannock,30-39,505,24,0,Virginia
2020-07-10,Chickahominy,50-59,120,23,1,Virginia
2020-07-10,Alleghany,40-49,81,1,0,Virginia
2020-07-10,Prince William,50-59,1488,192,15,Virginia
2020-07-10,Mount Rogers,0-9,37,1,0,Virginia
2020-07-10,Eastern Shore,0-9,20,2,0,Virginia
2020-07-10,Thomas Jefferson,60-69,93,18,3,Virginia
2020-07-10,Pittsylvania-Danville,70-79,24,11,1,Virginia
2020-07-10,Chesterfield,80+,146,30,46,Virginia
2020-07-10,Richmond,0-9,102,5,0,Virginia
2020-07-10,Chesapeake,80+,72,25,12,Virginia
2020-07-10,Peninsula,40-49,177,8,1,Virginia
2020-07-10,Henrico,0-9,100,2,0,Virginia
2020-07-10,Lenowisco,80+,2,0,0,Virginia
2020-07-10,Piedmont,60-69,142,21,2,Virginia
2020-07-10,West Piedmont,0-9,17,1,0,Virginia
2020-07-10,Rappahannock Rapidan,70-79,44,13,8,Virginia
2020-07-10,Central Shenandoah,70-79,137,40,12,Virginia
2020-07-10,Chesapeake,30-39,219,11,0,Virginia
2020-07-10,Chickahominy,0-9,14,0,0,Virginia
2020-07-10,Prince William,0-9,355,10,0,Virginia
2020-07-10,Eastern Shore,50-59,275,19,5,Virginia
2020-07-10,Mount Rogers,50-59,109,7,1,Virginia
2020-07-10,Loudoun,10-19,574,0,0,Virginia
2020-07-10,Southside,80+,81,12,13,Virginia
2020-07-10,Central Virginia,80+,20,2,0,Virginia
2020-07-10,Rappahannock,Missing,20,0,0,Virginia
2020-07-10,Rappahannock Rapidan,30-39,326,18,1,Virginia
2020-07-10,New River,50-59,35,4,0,Virginia
2020-07-10,Richmond,80+,38,21,10,Virginia
2020-07-10,Mount Rogers,20-29,123,0,0,Virginia
2020-07-10,Eastern Shore,20-29,199,6,0,Virginia
2020-07-10,Hampton,10-19,26,0,0,Virginia
2020-07-10,Portsmouth,0-9,27,3,0,Virginia
2020-07-10,Crater,70-79,152,37,18,Virginia
2020-07-10,Chesterfield,40-49,600,20,3,Virginia
2020-07-10,Alexandria,Missing,11,0,0,Virginia
2020-07-10,Southside,30-39,66,4,0,Virginia
2020-07-10,Prince William,Missing,147,2,0,Virginia
2020-07-10,Hampton,60-69,49,11,2,Virginia
2020-07-10,Fairfax,20-29,2276,78,3,Virginia
2020-07-10,Thomas Jefferson,0-9,51,1,0,Virginia
2020-07-10,Lenowisco,40-49,7,2,0,Virginia
2020-07-10,Central Virginia,10-19,64,1,0,Virginia
2020-07-10,Lenowisco,70-79,8,4,1,Virginia
2020-07-10,Virginia Beach,0-9,41,0,0,Virginia
2020-07-10,Lenowisco,50-59,17,5,0,Virginia
2020-07-10,Chesapeake,70-79,77,29,3,Virginia
2020-07-10,Western Tidewater,80+,146,26,33,Virginia
2020-07-10,Thomas Jefferson,10-19,84,1,0,Virginia
2020-07-10,Richmond,40-49,398,29,3,Virginia
2020-07-10,Lord Fairfax,50-59,356,27,2,Virginia
2020-07-10,Lord Fairfax,10-19,151,1,0,Virginia
2020-07-10,Rappahannock Rapidan,10-19,133,3,0,Virginia
2020-07-10,Crater,50-59,292,32,3,Virginia
2020-07-10,Arlington,Missing,11,1,0,Virginia
2020-07-10,Roanoke,50-59,49,1,0,Virginia
2020-07-10,Rappahannock,10-19,247,3,0,Virginia
2020-07-10,Roanoke,10-19,60,0,0,Virginia
2020-07-10,Eastern Shore,Missing,6,0,0,Virginia
2020-07-10,Mount Rogers,Missing,1,0,0,Virginia
2020-07-10,Prince William,60-69,792,164,42,Virginia
2020-07-10,Alleghany,70-79,58,7,7,Virginia
2020-07-10,Crater,20-29,256,7,0,Virginia
2020-07-10,Loudoun,60-69,260,50,6,Virginia
2020-07-10,Fairfax,0-9,503,18,0,Virginia
2020-07-10,Roanoke,Missing,4,0,0,Virginia
2020-07-10,Alexandria,20-29,395,10,1,Virginia
2020-07-10,Portsmouth,70-79,33,12,5,Virginia
2020-07-10,Alleghany,30-39,76,2,0,Virginia
2020-07-10,Prince William,20-29,1726,54,0,Virginia
2020-07-10,Southside,70-79,61,10,13,Virginia
2020-07-10,Piedmont,Missing,1,0,0,Virginia
2020-07-10,Rappahannock,0-9,117,2,0,Virginia
2020-07-10,Henrico,30-39,490,18,0,Virginia
2020-07-10,Prince William,10-19,815,8,0,Virginia
2020-07-10,Chickahominy,10-19,44,0,0,Virginia
2020-07-10,Lord Fairfax,0-9,64,2,0,Virginia
2020-07-10,Central Virginia,Missing,3,0,0,Virginia
2020-07-10,Fairfax,60-69,1450,317,63,Virginia
2020-07-10,Hampton,20-29,108,2,0,Virginia
2020-07-10,Central Shenandoah,40-49,370,14,0,Virginia
2020-07-10,Pittsylvania-Danville,0-9,8,0,0,Virginia
2020-07-10,Crater,30-39,294,7,0,Virginia
2020-07-10,Virginia Beach,70-79,92,27,7,Virginia
2020-07-10,Virginia Beach,30-39,317,12,0,Virginia
2020-07-10,Piedmont,0-9,23,0,0,Virginia
2020-07-10,Central Shenandoah,30-39,336,6,0,Virginia
2020-07-10,Hampton,50-59,59,9,1,Virginia
2020-07-10,Peninsula,70-79,98,38,12,Virginia
2020-07-10,Arlington,20-29,466,21,0,Virginia
2020-07-10,West Piedmont,70-79,31,12,4,Virginia
2020-07-10,Richmond,20-29,511,16,0,Virginia
2020-07-10,Roanoke,0-9,17,0,0,Virginia
2020-07-10,Hampton,30-39,91,3,0,Virginia
2020-07-10,Thomas Jefferson,30-39,234,7,0,Virginia
2020-07-10,Western Tidewater,40-49,125,5,2,Virginia
2020-07-10,Richmond,50-59,301,54,1,Virginia
2020-07-10,Western Tidewater,50-59,166,13,4,Virginia
2020-07-10,Crater,Missing,9,0,0,Virginia
2020-07-10,Chesterfield,0-9,124,0,0,Virginia
2020-07-10,Central Shenandoah,10-19,122,1,0,Virginia
2020-07-10,Crater,0-9,29,1,0,Virginia
2020-07-10,Fairfax,70-79,677,245,109,Virginia
2020-07-10,Rappahannock,80+,95,33,19,Virginia
2020-07-10,Alexandria,10-19,179,3,0,Virginia
2020-07-10,Portsmouth,40-49,83,7,0,Virginia
2020-07-10,Three Rivers,50-59,110,9,1,Virginia
2020-07-10,Alleghany,Missing,2,0,0,Virginia
2020-07-10,Alexandria,30-39,561,31,0,Virginia
2020-07-10,Southside,Missing,0,0,0,Virginia
2020-07-10,Portsmouth,60-69,69,19,6,Virginia
2020-07-10,Roanoke,30-39,120,0,0,Virginia
2020-07-10,Three Rivers,60-69,77,13,1,Virginia
2020-07-10,Fairfax,50-59,2263,301,33,Virginia
2020-07-10,Portsmouth,50-59,96,21,2,Virginia
2020-07-10,Chickahominy,80+,82,34,26,Virginia
2020-07-10,Rappahannock Rapidan,50-59,226,29,2,Virginia
2020-07-10,Fairfax,80+,783,297,289,Virginia
2020-07-10,Hampton,Missing,10,0,0,Virginia
2020-07-10,Cumberland Plateau,80+,2,1,0,Virginia
2020-07-10,Alleghany,50-59,78,5,1,Virginia
2020-07-10,Prince William,40-49,2019,149,7,Virginia
2020-07-10,Fairfax,Missing,155,4,0,Virginia
2020-07-10,Virginia Beach,40-49,234,19,1,Virginia
2020-07-10,Richmond,Missing,20,0,0,Virginia
2020-07-10,Norfolk,40-49,186,14,1,Virginia
2020-07-10,Piedmont,80+,49,21,11,Virginia
2020-07-10,Virginia Beach,60-69,171,19,1,Virginia
2020-07-10,West Piedmont,40-49,104,8,2,Virginia
2020-07-10,Arlington,10-19,111,5,0,Virginia
2020-07-10,Lenowisco,0-9,3,0,0,Virginia
2020-07-10,Pittsylvania-Danville,50-59,54,11,0,Virginia
2020-07-10,Virginia Beach,50-59,202,17,0,Virginia
2020-07-10,Chesapeake,Missing,23,1,0,Virginia
2020-07-10,Central Shenandoah,80+,116,29,16,Virginia
2020-07-10,Thomas Jefferson,40-49,186,14,0,Virginia
2020-07-10,Rappahannock Rapidan,60-69,126,17,4,Virginia
2020-07-10,Norfolk,30-39,289,15,1,Virginia
2020-07-10,Rappahannock Rapidan,Missing,8,0,0,Virginia
2020-07-10,Lord Fairfax,80+,153,37,40,Virginia
2020-07-10,Three Rivers,10-19,36,0,0,Virginia
2020-07-10,Piedmont,40-49,199,11,0,Virginia
2020-07-10,Norfolk,80+,33,11,4,Virginia
2020-07-10,Peninsula,20-29,270,1,0,Virginia
2020-07-10,Norfolk,50-59,161,21,3,Virginia
2020-07-10,Thomas Jefferson,50-59,144,12,2,Virginia
2020-07-10,Richmond,70-79,87,37,14,Virginia
2020-07-10,Chesterfield,70-79,133,25,20,Virginia
2020-07-10,Piedmont,30-39,220,5,0,Virginia
2020-07-10,Prince William,30-39,1809,92,2,Virginia
2020-07-10,Alleghany,20-29,108,1,0,Virginia
2020-07-10,Alleghany,0-9,13,0,0,Virginia
2020-07-10,Mount Rogers,40-49,119,3,1,Virginia
2020-07-10,Eastern Shore,40-49,247,10,2,Virginia
2020-07-10,Central Virginia,60-69,51,4,2,Virginia
2020-07-10,Richmond,10-19,198,2,0,Virginia
2020-07-10,Pittsylvania-Danville,60-69,33,9,1,Virginia
2020-07-10,Pittsylvania-Danville,Missing,0,0,0,Virginia
2020-07-10,Chesterfield,60-69,307,43,11,Virginia
2020-07-10,Southside,10-19,11,0,0,Virginia
2020-07-10,New River,80+,13,4,2,Virginia
2020-07-10,Central Virginia,50-59,75,2,2,Virginia
2020-07-10,Hampton,70-79,26,8,0,Virginia
2020-07-10,Pittsylvania-Danville,10-19,16,0,0,Virginia
2020-07-10,Richmond,60-69,213,48,6,Virginia
2020-07-10,Chickahominy,40-49,94,12,1,Virginia
2020-07-10,Three Rivers,80+,36,8,4,Virginia
2020-07-10,Rappahannock,30-39,503,24,0,Virginia
2020-07-10,Norfolk,0-9,48,2,0,Virginia
2020-07-10,Cumberland Plateau,40-49,18,0,0,Virginia
2020-07-10,Eastern Shore,10-19,59,1,0,Virginia
2020-07-10,Mount Rogers,10-19,65,0,0,Virginia
2020-07-10,Rappahannock Rapidan,0-9,75,1,0,Virginia
2020-07-10,Three Rivers,0-9,10,1,0,Virginia
2020-07-10,Henrico,40-49,415,26,2,Virginia
2020-07-10,Alexandria,50-59,314,51,10,Virginia
2020-07-10,Arlington,0-9,50,2,0,Virginia
2020-07-10,Chickahominy,Missing,15,0,0,Virginia
2020-07-10,New River,20-29,74,0,0,Virginia
2020-07-10,Virginia Beach,20-29,455,7,0,Virginia
2020-07-10,Chesapeake,50-59,177,26,1,Virginia
2020-07-10,Alleghany,80+,42,8,6,Virginia
2020-07-10,Fairfax,10-19,903,26,0,Virginia
2020-07-10,Chesapeake,60-69,131,32,5,Virginia
2020-07-10,West Piedmont,Missing,0,0,0,Virginia
2020-07-10,Peninsula,80+,57,24,15,Virginia
2020-07-10,Crater,40-49,236,15,1,Virginia
2020-07-10,Chesapeake,40-49,185,27,1,Virginia
2020-07-10,Thomas Jefferson,20-29,203,2,0,Virginia
2020-07-10,Lord Fairfax,20-29,363,5,0,Virginia
2020-07-10,Norfolk,20-29,452,5,0,Virginia
2020-07-10,Arlington,30-39,469,43,0,Virginia
2020-07-10,West Piedmont,60-69,66,8,0,Virginia
2020-07-10,Henrico,50-59,360,39,8,Virginia
2020-07-10,West Piedmont,50-59,113,15,1,Virginia
2020-07-10,Cumberland Plateau,20-29,8,0,0,Virginia
2020-07-10,Alexandria,70-79,104,38,19,Virginia
2020-07-10,Portsmouth,20-29,148,9,0,Virginia
2020-07-10,Western Tidewater,30-39,144,9,0,Virginia
2020-07-10,Central Shenandoah,0-9,59,0,0,Virginia
2020-07-10,Henrico,80+,322,65,86,Virginia
2020-07-10,Alexandria,0-9,137,2,0,Virginia
2020-07-10,Pittsylvania-Danville,40-49,59,6,0,Virginia
2020-07-10,Henrico,20-29,405,15,0,Virginia
2020-07-10,Roanoke,60-69,39,3,0,Virginia
2020-07-10,Peninsula,30-39,232,7,1,Virginia
2020-07-10,Alleghany,60-69,64,7,1,Virginia
2020-07-10,Prince William,70-79,318,98,43,Virginia
2020-07-10,Norfolk,60-69,127,30,2,Virginia
2020-07-10,Southside,40-49,62,5,0,Virginia
2020-07-10,Chesterfield,30-39,663,10,0,Virginia
2020-07-10,Loudoun,70-79,144,46,18,Virginia
2020-07-10,Central Virginia,40-49,70,0,0,Virginia
2020-07-10,New River,Missing,0,0,0,Virginia
2020-07-10,Chickahominy,20-29,103,1,0,Virginia
2020-07-10,New River,0-9,7,0,0,Virginia
2020-07-10,Cumberland Plateau,0-9,2,0,0,Virginia
2020-07-10,Three Rivers,70-79,37,8,5,Virginia
2020-07-10,Rappahannock Rapidan,40-49,313,19,2,Virginia
2020-07-10,Hampton,0-9,16,0,0,Virginia
2020-07-10,Piedmont,50-59,198,23,1,Virginia
2020-07-10,Rappahannock,20-29,459,13,0,Virginia
2020-07-10,West Piedmont,20-29,93,1,0,Virginia
2020-07-10,Arlington,70-79,176,72,33,Virginia
2020-07-10,Arlington,50-59,386,68,6,Virginia
2020-07-10,Piedmont,70-79,73,24,4,Virginia
2020-07-10,Alexandria,60-69,208,47,2,Virginia
2020-07-10,Portsmouth,30-39,142,7,1,Virginia
2020-07-10,Lenowisco,20-29,10,0,0,Virginia
2020-07-10,Central Virginia,30-39,73,1,0,Virginia
2020-07-10,Norfolk,10-19,76,1,0,Virginia
2020-07-10,New River,10-19,34,0,0,Virginia
2020-07-10,Central Virginia,20-29,105,2,0,Virginia
2020-07-10,Rappahannock,50-59,408,51,4,Virginia
2020-07-10,Rappahannock,60-69,222,46,6,Virginia
2020-07-10,Piedmont,20-29,177,2,0,Virginia
2020-07-10,New River,60-69,28,5,0,Virginia
2020-07-10,Roanoke,40-49,80,1,0,Virginia
2020-07-10,Three Rivers,20-29,136,4,0,Virginia
2020-07-10,Rappahannock,40-49,474,43,2,Virginia
2020-07-10,Portsmouth,80+,17,8,5,Virginia
2020-07-10,Central Shenandoah,Missing,1,0,0,Virginia
2020-07-10,Eastern Shore,70-79,47,16,9,Virginia
2020-07-10,Mount Rogers,70-79,71,28,12,Virginia
2020-07-10,Cumberland Plateau,70-79,7,0,0,Virginia
2020-07-10,Piedmont,10-19,35,0,0,Virginia
2020-07-10,Southside,20-29,50,2,0,Virginia
2020-07-10,Chesterfield,50-59,470,38,4,Virginia
2020-07-10,Rappahannock Rapidan,20-29,288,4,0,Virginia
2020-07-10,Cumberland Plateau,60-69,7,1,0,Virginia
2020-07-10,Roanoke,70-79,17,3,1,Virginia
2020-07-10,Central Shenandoah,20-29,436,8,0,Virginia
2020-07-10,Pittsylvania-Danville,80+,9,5,2,Virginia
2020-07-10,Virginia Beach,80+,96,33,21,Virginia
2020-07-10,Central Shenandoah,50-59,395,33,3,Virginia
2020-07-10,Lenowisco,Missing,0,0,0,Virginia
2020-07-10,Fairfax,30-39,2806,181,6,Virginia
2020-07-10,Lenowisco,60-69,7,5,2,Virginia
2020-07-10,Loudoun,30-39,760,27,0,Virginia
2020-07-10,West Piedmont,80+,18,9,1,Virginia
2020-07-10,Roanoke,80+,43,3,9,Virginia
